,grade,dba_master,cuisine_description,lat,lng,grade_date
13115,A,JES COFFEE,Caf̩/Coffee/Tea,40.711969399999994,-73.9945497,2018-01-24
13116,A,NEW SUN HING KITCHEN,Chinese,40.6554125,-73.9565322,2018-01-24
13117,A,SPOONS,Jewish/Kosher,40.63431129999999,-73.99266750000002,2018-01-24
13118,A,IRISH ROVER,Irish,40.7657176,-73.91476589999998,2018-01-24
13119,A,GRK FRESH GREEK,Greek,40.73126,-73.99366500000001,2018-01-24
13120,A,ARMANDO'S RESTAURANT,Italian,40.69475860000001,-73.99358559999999,2018-01-24
13121,B,WU'S WONTON KING,Chinese,40.71383170000001,-73.989964,2018-01-24
13122,A,MARTHA'S COUNTRY BAKERY,Bakery,40.7633335,-73.77115909999998,2018-01-24
13123,A,PIZZA GYRO GRILL,Pizza/Italian,40.6180554,-73.95841490000001,2018-01-24
13124,A,T.G.I. FRIDAY'S,American,40.578529700000004,-74.1640324,2018-01-24
13127,A,MUNCH,American,40.7208749,-73.84630369999998,2018-01-24
13128,B,MILE END,American,40.687523,-73.98697440000002,2018-01-24
13129,A,XI'AN FAMOUS FOODS,Chinese,40.7403714,-73.98741369999998,2018-01-24
13130,B,LA PERLA DEL ULUA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.70396289999999,-73.9276101,2018-01-24
13131,A,SISTERS,American,40.682871500000005,-73.9652337,2018-01-24
13132,A,MCDONALD'S,Hamburgers,40.726456,-73.9858725,2018-01-24
13134,A,CERVO'S,Portuguese,40.714862700000005,-73.99132949999998,2018-01-24
13135,A,APOLLO BAKERY,Bakery,40.759977,-73.8310698,2018-01-24
13136,A,Chef King Chinese Restaurant,Chinese,40.8656578,-73.8566316,2018-01-24
13137,A,HERO CHAMP,American,40.655852,-74.0067615,2018-01-24
13138,A,GARDENIA,Salads,40.868377,-73.9194333,2018-01-24
13139,P,BLUE DINER,American,40.812275899999996,-73.92847330000001,2018-01-24
13140,A,SHORTY'S,American,40.7034446,-74.01098499999998,2018-01-24
13141,A,SPRINGFIELD DINER,American,40.681124100000005,-73.7640808,2018-01-24
13142,A,LA GATA GOLOSA,Bakery,40.7506107,-73.8776881,2018-01-24
13143,A,AMY'S BREAD,Bakery,40.741963399999996,-74.0049148,2018-01-24
13144,A,Island Cuisine and Catering,Caribbean,40.70775829999999,-73.8032042,2018-01-24
13145,Z,ZEBU GRILL,Brazilian,40.7815989,-73.9483583,2018-01-24
13146,B,THE OX TAVERN,American,40.63497100000001,-73.965019,2018-01-24
13147,A,RATHBONES PUB,American,40.7792488,-73.9503721,2018-01-24
13148,A,BEST GARDEN CHINESE RESTAURANT,Chinese,40.7657739,-73.7443931,2018-01-24
13149,A,FLAME RESTAURANT COFFEE HOUSE,American,40.7686093,-73.98557920000002,2018-01-24
13150,A,DOWNEY'S BAR & GRILL,American,40.905223799999995,-73.89763149999999,2018-01-24
13151,A,MERCURY BAR,American,40.745166,-73.97815899999998,2018-01-24
13152,B,LA BAGEL DELIGHT,American,40.691189,-73.9918686,2018-01-24
13153,B,BASTA PASTA RESTAURANT,Italian,40.738895899999996,-73.99409059999998,2018-01-24
13154,A,FARE AND FOLK,Caf̩/Coffee/Tea,40.6874993,-73.998013,2018-01-24
13155,A,BUDDY'S WONDER BAR,American,40.6368934,-74.1350296,2018-01-24
13156,B,MAMA BELLA RESTAURANT,Italian,40.7018301,-73.93668520000001,2018-01-24
13157,A,LORENZOS BAR & GRILL (HILTON GARDEN),American,40.614576899999996,-74.17720809999999,2018-01-24
13161,B,NEW 21 SHANGHAI HOUSE,Chinese,40.7139357,-73.99643209999998,2018-01-24
13162,Z,LA BONNE SOUPE BISTRO,French,40.76234669999999,-73.9770063,2018-01-24
13163,A,MARTINIELLOS,Pizza,40.704239,-73.907189,2018-01-24
13164,P,DA FRANCESCO,Italian,40.7183362,-73.94469609999999,2018-01-24
13165,B,YUMMY CAFE HOUSE,Bakery,40.59904969999999,-73.9561648,2018-01-24
13166,A,FOOD HUT RESTAURANT & BAKERY,Caribbean,40.877067,-73.846716,2018-01-24
13167,A,MCDONALD'S,Hamburgers,40.7514214,-73.9805145,2018-01-24
13168,A,BROADWAY STATION,American,40.7623472,-73.9256595,2018-01-24
13169,A,GINO SORBILLO,Pizza,40.7260551,-73.9923001,2018-01-24
13170,A,MCDONALD AVENUE DINER,American,40.6262473,-73.97609990000001,2018-01-24
13171,A,ORGANYC RX,"Juice, Smoothies, Fruit Salads",40.67207399999999,-73.85725190000001,2018-01-24
13172,B,PORTO BELLO RESTAURANT,Italian,40.728705100000006,-73.9992785,2018-01-24
13173,A,BLACK FOREST BROOKLYN,German,40.68562319999999,-73.9910146,2018-01-24
13174,A,IMMACULEE BAKERY,Bakery,40.6520059,-73.9495365,2018-01-24
13175,A,EL NUEVO TACO VELOZ,Mexican,40.74834310000001,-73.8760467,2018-01-24
13176,A,FLANNERY'S BAR,American,40.7389441,-73.9998753,2018-01-24
13177,B,SABOR RESTAURANT & BAKERY,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7836254,-73.84597959999998,2018-01-24
13178,B,BIDDY'S PUB,American,40.7810158,-73.9488712,2018-01-24
13179,A,CKA KA QELLU,Eastern European,40.853927,-73.8882215,2018-01-24
13180,A,DANNY'S PIZZERIA II,Pizza/Italian,40.707777,-73.94302979999998,2018-01-24
13181,A,AL VICOLETTO,Italian,40.7377265,-73.9912901,2018-01-24
13182,A,VIXENS,American,40.7131479,-73.9050955,2018-01-24
13183,A,LAKAY VENUS RESTAURANT,Caribbean,40.65593880000001,-73.95282409999999,2018-01-24
13184,A,REAL MADRID RESTAURANT,Spanish,40.626617700000004,-74.1584468,2018-01-24
13185,B,GO YORK BISTRO CAFE,Turkish,40.75594359999999,-73.96748029999998,2018-01-24
13186,B,CAFFE BUON GUSTO,Italian,40.694713,-73.99326429999998,2018-01-24
13187,A,L'ANGOLO RISTORANTE,Italian,40.7173407,-74.0105406,2018-01-24
13188,A,SAL'S DELI,Delicatessen,40.7815398,-73.8393218,2018-01-24
13189,A,NIPPONCHA RESTAURANT,Japanese,40.764323700000006,-73.7716762,2018-01-24
13190,A,BAR VELOCE,American,40.74260049999999,-73.99707480000001,2018-01-24
13191,C,BROOKLYN PIZZA MARKET,Pizza,40.68273129999999,-73.99301729999998,2018-01-24
13192,A,SANFORDS RESTAURANT,American,40.7622946,-73.92554369999998,2018-01-24
13193,A,MAMMA LUCIANA'S,Pizza/Italian,40.7837841,-73.84569139999998,2018-01-24
13194,B,MODERN GOURMET,American,40.73212879999999,-73.99156550000001,2018-01-24
13195,A,HEALTHY FIT NYC,"Juice, Smoothies, Fruit Salads",40.5914025,-73.9405155,2018-01-24
13196,A,PROSPECT COFFEE SHOP,American,40.82805020000001,-73.8984052,2018-01-24
13197,A,UPHEIGHTS,Caf̩/Coffee/Tea,40.8551523,-73.92926390000001,2018-01-24
13198,A,HOUSING WORKS FOOD,American,40.7246035,-73.99657549999998,2018-01-24
13199,B,JEROME'S PIZZA & PASTA,Pizza,40.8732638,-73.88874240000001,2018-01-24
13200,A,PATTIE HUT,Caribbean,40.681221,-73.94994009999998,2018-01-24
13201,A,KING WOK,Chinese,40.8670461,-73.8956793,2018-01-24
13202,A,ALMASRY RESTAURANT,Middle Eastern,40.680649700000004,-73.9539503,2018-01-24
13203,A,CITY CATERING & CAFE,American,40.73748270000001,-73.9792143,2018-01-24
13204,A,GENARO'S PIZZERIA AND RESTAURANT,Pizza,40.7828351,-73.846133,2018-01-24
13205,A,XIFU FOOD,Chinese,40.6879625,-73.9820388,2018-01-24
13206,A,DONG CHUN HONG CHINESE RESTAURANT,Chinese,40.747046000000005,-73.98596429999998,2018-01-24
13207,A,FOREVER  INK BAR,American,40.64522789999999,-73.95777199999998,2018-01-24
13208,A,SERBIAN ASSOCIATION,Eastern European,40.6997219,-73.8888121,2018-01-24
13209,A,KUNG FU TEA,Caf̩/Coffee/Tea,40.730561200000004,-73.9949611,2018-01-24
13211,A,DAILY BAGEL,American,40.7608915,-73.9614455,2018-01-24
13212,A,ROSSOPOMODORO,Italian,40.738110999999996,-74.0020502,2018-01-24
13213,B,THE COBRA CLUB,American,40.7066991,-73.9235133,2018-01-24
13214,A,BAREBURGER,Hamburgers,40.726794899999994,-73.98928149999998,2018-01-24
13215,A,ANTINORI RISTORANTE,Italian,40.7038971,-74.0122703,2018-01-24
13216,A,LUIGI'S PIZZA II,Pizza/Italian,40.6242634,-74.0310537,2018-01-24
13217,A,VIN SUR VINGT,French,40.7439083,-73.988742,2018-01-24
13220,A,MIMI CHENG'S DUMPLINGS,Chinese,40.7307728,-73.9863043,2018-01-24
13221,A,BOMBAY KITCHEN INDIAN CUISINE,Indian,40.6940815,-73.90950490000002,2018-01-24
13222,A,IL TINELLO RISTORANTE,Italian,40.7625989,-73.9756337,2018-01-24
13223,B,CAFE DUSHANBE,Middle Eastern,40.5839987,-73.95094139999998,2018-01-24
13224,C,HALAL HUT FRIED CHICKEN & PIZZA,Chicken,40.854411400000004,-73.8917519,2018-01-24
13225,C,PANINI GRILL,Italian,40.630089500000004,-74.1080982,2018-01-24
13226,A,YUN NAN FLAVOUR GARDEN,Chinese,40.64000479999999,-74.0045816,2018-01-24
13227,A,NEW LUCKY GARDEN,Chinese,40.6413314,-74.0947917,2018-01-24
13228,A,THE WINSLOW,American,40.7327741,-73.98522969999998,2018-01-24
13229,B,SAL'S PIZZA,Pizza,40.8752331,-73.8796553,2018-01-24
13230,A,SERAFINA GRILL,Italian,40.7647672,-73.96985190000001,2018-01-24
13231,A,LAFAYETTE,French,40.7276201,-73.99377849999998,2018-01-24
13232,A,FINE TIME,American,40.7007216,-73.93008069999998,2018-01-24
13233,A,NEW LUCKY GARDEN,Chinese,40.8265968,-73.87558220000001,2018-01-24
13234,B,J J NOODLE,Chinese,40.71292589999999,-73.9969371,2018-01-24
13235,A,BURGER CLUB,American,40.7663421,-73.9204957,2018-01-24
13236,A,JUST SALAD,Salads,40.731223799999995,-73.9936124,2018-01-24
13237,A,ABC BEER CO.,Sandwiches,40.723656,-73.9788688,2018-01-24
13238,A,ANAGO SUSHI/ROYAL SIAM THAI,Thai,40.7446923,-73.9985554,2018-01-24
13239,A,PIZZA HUT,Pizza,40.8162717,-73.91067609999999,2018-01-24
13240,A,KUM WEI KITCHEN,Chinese,40.70071110000001,-73.8975987,2018-01-24
13241,A,UNCLE'S FRIED CHICKEN,Middle Eastern,40.708563899999994,-73.7989762,2018-01-24
13242,A,OSCAR'S KITCHEN,Spanish,40.8668328,-73.89764770000001,2018-01-24
13243,A,GREEK EATS,Greek,40.764407,-73.95878689999998,2018-01-24
13244,A,FULEEN SEAFOOD RESTAURANT,Chinese,40.7139236,-73.99689120000001,2018-01-24
13245,A,BAR CHUKO,Japanese,40.6807729,-73.9674607,2018-01-24
13246,A,FUKUROU,Japanese,40.7289445,-74.0015073,2018-01-24
13247,A,WENDY'S,Hamburgers,40.7655785,-73.9833014,2018-01-24
13248,A,TCR CAFE,American,40.8787824,-73.9147502,2018-01-24
13249,C,LULU SEAFOOD RESTAURANT,Chinese,40.7812624,-73.84079729999998,2018-01-24
13251,A,MARIETTA,American,40.6881499,-73.95986719999998,2018-01-24
13252,A,INDIA HOUSE RESTAURANT,Indian,40.6787135,-73.94987259999998,2018-01-24
13253,A,CLAUDETTE,French,40.7332403,-73.9962714,2018-01-24
13254,C,SUSHI SEKI,Japanese,40.7440535,-73.99643209999998,2018-01-24
13256,A,EL BLOQUE DELI,Spanish,40.70230919999999,-73.82009219999998,2018-01-24
13257,B,PARIS BAGUETTE,French,40.759341799999994,-73.7718953,2018-01-24
13258,A,PRINCE ST PIZZA,Pizza,40.7230533,-73.9945497,2018-01-24
13259,A,ONE STAR,American,40.744538500000004,-73.99413659999998,2018-01-24
13260,A,ODDFELLOWS ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices",40.726688700000004,-73.9902341,2018-01-24
13261,A,RICHI RICH PALACE,Asian,40.692207200000006,-73.83553169999998,2018-01-24
13262,C,RINCONCITO FAMILIAR MEXICAN CUISINE,Mexican,40.6498206,-74.0057401,2018-01-24
13263,A,HOME SWEET HOME,American,40.719511700000005,-73.9935397,2018-01-23
13264,A,SPICE GRILL,Indian,40.7580083,-73.98036739999998,2018-01-23
13266,B,LAS CONCHITAS BAKERY,Mexican,40.645793499999996,-74.00928329999998,2018-01-23
13267,A,BROADWAY CAFE,Delicatessen,40.7433495,-73.98929100000001,2018-01-23
13270,A,GOURMET NEW YORK MARKET PLACE,Delicatessen,40.757863,-73.98867,2018-01-23
13271,A,SANTA ANA DELI & GROCERY,Mexican,40.7023344,-73.9197816,2018-01-23
13272,A,PAOLA'S,Italian,40.7847977,-73.95565970000001,2018-01-23
13274,A,ARCHIES,Pizza,40.6997588,-73.92847330000001,2018-01-23
13275,B,BOSTON ROAD CHINA,Chinese,40.8769201,-73.8471963,2018-01-23
13276,A,THE JOLLY GOAT COFFEE BAR,Caf̩/Coffee/Tea,40.763347100000004,-73.99395290000001,2018-01-23
13277,A,ALI BABA'S TERRACE,Turkish,40.7523485,-73.97003199999999,2018-01-23
13278,A,EL QUIJOTE,Spanish,40.744554799999996,-73.9969304,2018-01-23
13279,B,EVERYTHING YOGURT/GRETEL'S PRETZELS,"Ice Cream, Gelato, Yogurt, Ices",40.6413466,-73.920835,2018-01-23
13280,B,BAREBURGER,Hamburgers,40.7605509,-73.9903604,2018-01-23
13281,B,SHANGHAI ASIAN MANOR,Chinese,40.7144524,-73.998891,2018-01-23
13283,A,DRAGON STATE KITCHEN,Chinese,40.8914453,-73.8582377,2018-01-23
13284,A,CARIBBEAN VIBES JAMAICAN RESTAURANT AND BAKERY,Caribbean,40.6512318,-73.9499656,2018-01-23
13285,C,MOTT HAVEN BAR & GRILL,American,40.808318,-73.93039399999999,2018-01-23
13286,A,SCAGLIONE BROTHERS BAKERY,Delicatessen,40.8491348,-73.8535473,2018-01-23
13287,A,LITTLE RASCAL,Turkish,40.72085879999999,-73.99506009999999,2018-01-23
13288,A,LEDERHOSEN RESTAURANT,German,40.7329151,-74.0045082,2018-01-23
13289,A,AU JUS,Greek,40.7803092,-73.9466757,2018-01-23
13290,A,SKY FOOD COURT(SKY MALL),Chinese,40.757228999999995,-73.8356575,2018-01-23
13295,A,NUM PANG SANDWICH SHOP,Sandwiches,40.7434372,-73.98926380000002,2018-01-23
13296,A,CENTURY SUPER BUFFET,Chinese,40.7282904,-73.747134,2018-01-23
13297,A,JOHN BROWN SMOKEHOUSE,American,40.748894,-73.9500728,2018-01-23
13298,B,MUSTANG THAKALI KITCHEN,Asian,40.748909000000005,-73.89129299999998,2018-01-23
13299,A,CJ'S JAMAICAN RESTAURANT & BAKERY,Caribbean,40.6531703,-73.93017259999998,2018-01-23
13300,B,AMICI II,Italian,40.719862,-73.997373,2018-01-23
13301,A,CHASE TASTE BUFFET,Chinese,40.7022495,-73.80493899999998,2018-01-23
13302,A,CHOPSTIX,Chinese/Japanese,40.591326,-73.9404454,2018-01-23
13303,A,CARIBBEAN TOP GRILL,Caribbean,40.6348524,-73.94768429999998,2018-01-23
13304,A,RAJA SWEETS & FAST FOOD,Indian,40.7489956,-73.89288189999998,2018-01-23
13305,A,JAMAICAN FLAVORS,Caribbean,40.6697475,-73.7510754,2018-01-23
13306,B,BLAKE BAKERY & TAKE OUT FOOD,Caribbean,40.6449085,-73.9487257,2018-01-23
13307,A,LUI'S THAI FOOD,Thai,40.7252062,-73.98761089999998,2018-01-23
13309,A,THE CROSBY STREET HOTEL,American,40.72304820000001,-73.99737320000001,2018-01-23
13310,A,SAKAMAI,Asian,40.7210101,-73.98812640000001,2018-01-23
13311,A,MICHAEL ANGELO'S BRICK OVEN,Pizza/Italian,40.857358399999995,-73.8863021,2018-01-23
13312,A,MEXICO MAGICO,Mexican,40.8465581,-73.832319,2018-01-23
13313,A,BAREBURGER,American,40.7282767,-73.9982132,2018-01-23
13314,A,KUU,Japanese,40.7096738,-74.00887329999998,2018-01-23
13315,A,CAFE MANNA,American,40.7366685,-73.9915885,2018-01-23
13316,A,CHEZ ALEX,Bakery,40.6876305,-73.9238003,2018-01-23
13317,B,FLAVA II,Caribbean,40.6611318,-73.89431280000001,2018-01-23
13318,A,BASERA RESTAURANT,Pakistani,40.7472139,-73.8909126,2018-01-23
13319,B,FOUR SEASONS JAMAICAN RESTAURANT & BAKERY,Caribbean,40.667455100000005,-73.9509758,2018-01-23
13320,B,LA PARADA II RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6410498,-74.0178579,2018-01-23
13321,A,SILHOUETTE RESTAURANT LOUNGE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8807045,-73.9026152,2018-01-23
13322,A,NORIBAR,Japanese,40.6320159,-73.994917,2018-01-23
13323,A,DON GIOVANNI,Pizza/Italian,40.759432000000004,-73.99138190000001,2018-01-23
13325,A,CHATEAU DE CAPITAINE,Seafood,40.5941468,-73.9612848,2018-01-23
13326,A,GOLDEN STARS PIZZA,Jewish/Kosher,40.634070200000004,-73.98194149999998,2018-01-23
13327,A,OOH LALA RESTAURANT AND BAKERY,Caribbean,40.691722999999996,-73.761178,2018-01-23
13328,A,PAPA MIKES BRICK OVEN PIZZA,Pizza,40.61122049999999,-73.9916921,2018-01-23
13329,A,NEW APOLO RESTAURANT,Chinese/Cuban,40.69916129999999,-73.91662149999998,2018-01-23
13330,A,PATRICIA'S,Italian,40.8491189,-73.85327779999999,2018-01-23
13331,A,PARKSIDE COFFEE SHOP,American,40.654914,-73.9612171,2018-01-23
13333,B,TONY'S PIZZA,Pizza,40.8933451,-73.8577356,2018-01-23
13334,Z,Q MARQET,American,40.7886376,-73.95373459999998,2018-01-23
13335,P,DUNKIN' DONUTS,Donuts,40.649551,-73.8895337,2018-01-23
13336,A,LIC LANDING BY COFFEED,American,40.7443028,-73.9576505,2018-01-23
13337,A,CROWN FRIED CHICKEN,Chicken,40.6920102,-73.76207959999998,2018-01-23
13338,A,RETRO FITNESS,"Juice, Smoothies, Fruit Salads",40.6311073,-73.94507490000001,2018-01-23
13339,A,LILLIE'S RESTAURANT,American,40.73762970000001,-73.9911523,2018-01-23
13340,A,WASABI SUSHI BENTO,Japanese,40.75478349999999,-73.9875071,2018-01-23
13341,A,LEMON LIFE,Japanese,40.7934335,-73.94084659999999,2018-01-23
13342,A,Y & Y BAKERY,Bakery,40.625754799999996,-73.99849789999998,2018-01-23
13343,A,KENNEDY'S CHICKEN & SANDWICHES,Chicken,40.892891299999995,-73.8573661,2018-01-23
13344,A,PICK & PAY GYRO & PIZZA,Pizza,40.73994800000001,-73.9845859,2018-01-23
13345,A,CAFE CON PAN BAKERY,Bakery,40.6426351,-74.0125458,2018-01-23
13346,A,CAFE PARIS,Jewish/Kosher,40.633545,-73.983328,2018-01-23
13347,A,NAN XIANG XIAO LONG BAO RESTAURANT,Chinese,40.7598561,-73.8326594,2018-01-23
13348,A,CEETAY,Japanese,40.8071785,-73.9276007,2018-01-23
13349,A,BY CHLOE,Vegetarian,40.7418745,-73.99297729999998,2018-01-23
13350,A,C & J II JAMAICAN RESTAURANT & BAKERY,Caribbean,40.6507966,-73.95859879999998,2018-01-23
13351,A,MANILA TO NEW YORK STEAK HOUSE,Filipino,40.7343944,-73.87462790000001,2018-01-23
13352,A,44TH STREET PIZZA,Pizza,40.7520339,-73.9738048,2018-01-23
13354,A,SAKURA,Japanese,40.587487,-73.9606634,2018-01-23
13355,A,ACCRA RESTAURANT,African,40.807721,-73.94879999999998,2018-01-23
13356,A,KINI,Korean,40.7542502,-73.9198435,2018-01-23
13357,A,BABBALUCCI'S,Italian,40.808940899999996,-73.9450319,2018-01-23
13358,A,VIA ROMA PIZZA BAR,Pizza/Italian,40.67804,-73.99776349999998,2018-01-23
13359,A,THE BROOKLYN STRATEGIST,American,40.68271420000001,-73.99550239999998,2018-01-23
13360,A,BRAVI RAGAZZI BK,Pizza,40.6851975,-73.9388638,2018-01-23
13361,A,SUBWAY AND PIZZA CAFE,American,40.76035170000001,-73.98780079999999,2018-01-23
13362,A,KASAI,Jewish/Kosher,40.5952334,-73.96117,2018-01-23
13363,A,BUTTER BEANS (UNICEF),American,40.75046589999999,-73.9702095,2018-01-23
13364,A,Rincon Melania's,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7448519,-73.92913929999999,2018-01-23
13366,A,BOCA JUNIORS STEAKHOUSE,Steak,40.73729779999999,-73.88209069999998,2018-01-23
13367,A,EL GUACAMOLE,Mexican,40.8745744,-73.91068709999998,2018-01-23
13368,A,BUNNA CAFE,Ethiopian,40.7048249,-73.9277527,2018-01-23
13369,B,LEAF EATS AND DELI,Armenian,40.6766835,-73.96338929999999,2018-01-23
13370,A,BAIT & HOOK,Seafood,40.7325995,-73.985007,2018-01-23
13371,B,PUNJABI DINER,Indian,40.689515,-73.828378,2018-01-23
13373,A,GRAND CANYON DINER,American,40.671348200000004,-73.97756209999999,2018-01-23
13374,A,SOLOMON & KUFF'S RUM HOUSE,Caribbean,40.820001500000004,-73.95858799999998,2018-01-23
13375,B,NORBERT'S PIZZA,Pizza,40.6965932,-73.93499469999998,2018-01-23
13376,A,BAGEL MILL,Bagels/Pretzels,40.77820759999999,-73.9480658,2018-01-23
13377,A,VERY JUICE,"Juice, Smoothies, Fruit Salads",40.608791700000005,-73.9717637,2018-01-23
13378,A,BROOKLYN WRAP,Sandwiches/Salads/Mixed Buffet,40.6186317,-73.9292196,2018-01-23
13379,A,THE SPOT KARAOKE LOUNGE,Korean,40.74769819999999,-73.9872958,2018-01-23
13383,A,PIZZA MARKET,Pizza,40.7567739,-73.9802266,2018-01-23
13384,A,LOK HIN,Chinese,40.80917780000001,-73.91845390000002,2018-01-23
13385,A,BORINQUENYA DELI RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6433599,-74.0154235,2018-01-23
13386,A,CAPRI BAKERY,Bakery,40.7979864,-73.94050469999998,2018-01-23
13387,B,GLORIA JEAN'S COFFEES,Caf̩/Coffee/Tea,40.7345605,-73.87064240000001,2018-01-23
13402,A,GRADISCA RESTAURANT,Italian,40.73704559999999,-73.99867019999998,2018-01-23
13403,A,SZECHAUN KITCHEN 86,Chinese,40.7332508,-73.7364078,2018-01-23
13404,A,NEW FLORIDIAN DINER,American,40.6142036,-73.92711849999998,2018-01-23
13405,C,YANG KANG STREET,Chinese,40.6100471,-73.92004969999998,2018-01-23
13412,A,ANYWAY CAFE BAR,Russian,40.5949692,-73.9545842,2018-01-23
13413,A,24 HOUR FITNESS CLUB #289,"Juice, Smoothies, Fruit Salads",40.6073658,-73.9623675,2018-01-23
13414,A,ANGELO OF MULBERRY ST.,Italian,40.718835399999996,-73.99721250000002,2018-01-23
13415,B,MY BAKERY NY,Bakery,40.637445,-74.011476,2018-01-23
13416,A,LILY'S BAR @ ROGER SMITH HOTEL,American,40.7547086,-73.97339090000001,2018-01-23
13417,A,SWEETGREEN UNIVERSITY PLACE,Salads,40.7339578,-73.9924838,2018-01-23
13419,A,LEVAIN BAKERY,Bakery,40.7799638,-73.98030419999998,2018-01-23
13420,A,BELLA PIZZA,Pizza,40.66953770000001,-73.90996419999998,2018-01-23
13421,A,CLINTON STREET BAKING COMPANY,American,40.72118800000001,-73.9838523,2018-01-23
13422,A,FLIP SIGI,Filipino,40.7812254,-73.94908459999998,2018-01-23
13423,A,UNO CHICAGO GRILL,American,40.7558005,-73.92311029999998,2018-01-23
13426,A,BURRITO REPUBLIC,Mexican,40.7008147,-73.89930809999998,2018-01-23
13427,B,LIL FRANKIE'S PIZZA,Italian,40.7236057,-73.9885286,2018-01-23
13428,A,GROOVE,American,40.7306014,-74.00019540000001,2018-01-23
13429,A,KILLMEYER'S OLD BAVARIA INN.,German,40.538408399999994,-74.23720960000001,2018-01-23
13430,A,CROWN FRIED CHICKEN,Chicken,40.669184200000004,-73.89766589999998,2018-01-23
13431,A,MANETTA'S RISTORANTE,Italian,40.7427004,-73.9518483,2018-01-23
13432,A,QQ CAFE,Chinese,40.7135318,-73.9948386,2018-01-23
13433,A,TERRA BLUES,American,40.728396200000006,-73.9992785,2018-01-23
13434,A,BITE,Mediterranean,40.741919700000004,-73.99302320000001,2018-01-23
13435,A,JOE ALLEN RESTAURANT,American,40.76006629999999,-73.9891208,2018-01-23
13436,A,GREENWOOD QUALITY BAKERY,Bakery,40.6846212,-73.8309079,2018-01-23
13437,A,BELLA VIA,Italian,40.74428109999999,-73.9540066,2018-01-23
13438,B,WOODSTOCK GENERAL COFFEE & SUNDRIES,Caf̩/Coffee/Tea,40.7473,-74.004801,2018-01-23
13439,A,MOM'S BAKERY,Bakery,40.860915500000004,-73.89845849999998,2018-01-23
13440,A,MIS GRILL RESTAURANT,Turkish,40.6714805,-73.9846902,2018-01-23
13441,B,MAMA'S FRIED CHICKEN,Chicken,40.8046486,-73.95494670000001,2018-01-23
13442,B,HONG KONG STATION,Chinese,40.7591222,-73.9837605,2018-01-23
13443,A,ROSSVILLE PIZZERIA,Pizza/Italian,40.5495059,-74.22128000000001,2018-01-23
13444,A,BEACH CAFE,American,40.5788558,-73.9324,2018-01-23
13447,B,LA LECHONERA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6661617,-73.8835983,2018-01-23
13448,A,NOSTRO RISTORANTE,Italian,40.6607606,-73.99434649999998,2018-01-23
13449,A,VAN DAM DINER,American,40.743084100000004,-73.9336629,2018-01-23
13450,A,NEW KAM SHENG,Chinese,40.887228,-73.90522729999998,2018-01-23
13451,A,SNACKS-N-WHEELS/GREYHOUND FOOD SERVICE,American,40.756888000000004,-73.99177420000001,2018-01-23
13458,A,RAMEN TAKUMI,Japanese,40.7305869,-73.9949859,2018-01-23
13459,A,CHINA GLATT,Jewish/Kosher,40.637358,-73.98922409999999,2018-01-23
13460,A,JUNO BROOKLYN,American,40.6977674,-73.92676259999999,2018-01-23
13461,A,TEQUILA SUNRISE,Mexican,40.7527211,-73.9238347,2018-01-23
13462,B,WU LA BU HUAN,Chinese,40.636241,-74.0126258,2018-01-23
13463,B,NEW SOLDIERS RESTAURANT,Caribbean,40.65591810000001,-73.9503673,2018-01-23
13464,A,PELICANA,Korean,40.7752615,-73.9122646,2018-01-23
13466,A,WINDFALL,American,40.752390399999996,-73.9837304,2018-01-23
13467,B,BAGEL BELLY,Bagels/Pretzels,40.7330874,-73.98770900000002,2018-01-23
13468,A,COSITAS RICAS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.74762399999999,-73.88595699999998,2018-01-23
13469,A,CARIBBEAN AMERICAN CUISINE,Caribbean,40.70012819999999,-73.7550255,2018-01-23
13470,A,D'AMICOS COFFEE,Caf̩/Coffee/Tea,40.683490899999995,-73.9951696,2018-01-23
13471,A,THE SPOT CAFE,Caf̩/Coffee/Tea,40.70727720000001,-73.89697919999998,2018-01-23
13472,A,KORZO KLUB,Eastern European,40.6188361,-74.06941490000001,2018-01-23
13473,A,SPOT DESSERT BAR,Caf̩/Coffee/Tea,40.7590931,-73.8322441,2018-01-23
13479,A,RETRO FITNESS,"Juice, Smoothies, Fruit Salads",40.7322723,-73.86657609999999,2018-01-23
13480,A,GINGER & LEMONGRASS LES,Vietnamese/Cambodian/Malaysia,40.719120399999994,-73.98567740000001,2018-01-23
13481,A,MAUI ONION,Hawaiian,40.744514,-73.99022260000002,2018-01-23
13482,B,HADO ASIA BISTRO,Japanese,40.7077641,-73.8170596,2018-01-23
13483,B,KINGLY DUMPLINGS,Chinese,40.6166739,-73.98540190000001,2018-01-23
13484,A,TAQUERIA DIANA,Mexican,40.719355900000004,-73.98509200000001,2018-01-23
